"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 28, 2016","923.39","925.93","929.17","918.33","-","0.19%"
"Jul 27, 2016","921.67","926.10","930.08","916.56","-","-0.33%"
"Jul 26, 2016","924.74","930.62","931.32","911.64","-","-0.64%"
"Jul 25, 2016","930.71","938.86","944.29","927.64","-","-0.56%"
"Jul 22, 2016","935.98","941.34","945.35","935.98","-","-1.17%"
"Jul 21, 2016","947.07","948.37","953.32","943.99","-","0.04%"
"Jul 20, 2016","946.73","949.68","954.40","938.42","-","-0.64%"
"Jul 19, 2016","952.80","962.72","967.20","945.07","-","-1.71%"
"Jul 18, 2016","969.35","961.20","974.13","958.01","-","0.59%"
"Jul 15, 2016","963.70","968.56","969.47","959.38","-","-0.90%"
"Jul 14, 2016","972.44","956.58","975.21","951.87","-","2.11%"
"Jul 13, 2016","952.37","955.21","962.12","949.30","-","-0.32%"
"Jul 12, 2016","955.41","939.15","957.11","938.21","-","1.49%"
"Jul 11, 2016","941.35","931.30","942.40","925.22","-","0.75%"
"Jul 08, 2016","934.35","914.14","935.58","912.44","-","1.14%"
"Jul 07, 2016","923.85","925.94","937.24","922.03","-","0.67%"
"Jul 06, 2016","917.71","926.66","927.12","911.04","-","-0.81%"
"Jul 05, 2016","925.23","938.24","938.24","922.75","-","-1.66%"
"Jul 04, 2016","940.85","937.77","945.91","935.62","-","0.81%"
"Jul 01, 2016","933.32","931.20","937.54","922.59","-","0.27%"
"Jun 30, 2016","930.77","931.13","936.41","919.40","-","-0.06%"
"Jun 29, 2016","931.35","915.52","931.35","912.07","-","2.87%"
"Jun 28, 2016","905.36","890.88","909.86","890.88","-","1.87%"
"Jun 27, 2016","888.78","909.14","913.10","885.22","-","-2.60%"
"Jun 24, 2016","912.49","920.67","920.67","887.44","-","-3.04%"
"Jun 23, 2016","941.11","919.69","942.06","917.11","-","1.49%"
"Jun 22, 2016","927.29","942.39","947.72","924.89","-","-1.06%"
"Jun 21, 2016","937.22","932.29","939.47","923.07","-","0.23%"
"Jun 20, 2016","935.04","917.80","938.15","917.80","-","2.72%"
"Jun 17, 2016","910.28","898.59","917.46","898.59","-","1.71%"
"Jun 16, 2016","895.00","905.41","905.75","884.83","-","-1.66%"
"Jun 15, 2016","910.08","897.33","912.34","895.88","-","1.10%"
"Jun 14, 2016","900.19","916.15","918.69","891.24","-","-2.65%"
"Jun 10, 2016","924.65","943.51","944.28","924.65","-","-2.76%"
"Jun 09, 2016","950.86","966.56","967.58","945.02","-","-1.50%"
"Jun 08, 2016","965.36","952.55","965.36","947.32","-","1.74%"
"Jun 07, 2016","948.87","925.71","948.87","922.94","-","2.81%"
"Jun 06, 2016","922.91","908.87","927.26","905.41","-","2.25%"
"Jun 03, 2016","902.64","892.28","903.70","886.46","-","1.89%"
"Jun 02, 2016","885.93","889.77","896.76","874.88","-","-0.52%"
"Jun 01, 2016","890.52","897.00","901.95","884.80","-","-1.53%"
"May 31, 2016","904.33","927.49","928.95","904.33","-","-2.29%"
"May 30, 2016","925.51","920.07","927.45","913.95","-","0.87%"
"May 27, 2016","917.52","915.75","921.88","910.50","-","-0.14%"
"May 26, 2016","918.79","916.65","934.61","914.72","-","1.19%"
"May 25, 2016","907.97","899.38","917.60","899.38","-","1.85%"
"May 24, 2016","891.48","880.92","893.43","878.13","-","1.36%"
"May 23, 2016","879.55","891.11","891.11","873.58","-","-1.52%"
"May 20, 2016","893.09","896.90","902.35","886.41","-","0.87%"
"May 19, 2016","885.42","910.70","912.82","885.42","-","-4.47%"
"May 18, 2016","926.82","928.04","928.04","918.12","-","-0.53%"
"May 17, 2016","931.73","928.81","934.97","910.34","-","0.28%"
"May 16, 2016","929.12","920.29","942.27","918.73","-","0.79%"
"May 13, 2016","921.88","923.01","923.75","907.96","-","0.65%"
"May 12, 2016","915.95","926.97","934.63","915.95","-","-1.19%"
"May 11, 2016","927.00","898.26","927.04","895.83","-","3.33%"
"May 10, 2016","897.11","905.71","910.29","886.92","-","-1.63%"
"May 06, 2016","912.02","911.25","913.89","896.42","-","-0.49%"
"May 05, 2016","916.53","911.13","924.43","906.62","-","0.43%"
"May 04, 2016","912.58","941.80","949.36","907.66","-","-4.05%"
"Apr 29, 2016","951.11","959.40","968.03","945.72","-","-1.38%"
"Apr 28, 2016","964.41","936.40","964.41","929.33","-","4.03%"
"Apr 27, 2016","927.09","943.15","945.78","919.71","-","-0.44%"
"Apr 26, 2016","931.19","924.64","931.19","916.57","-","0.38%"
"Apr 25, 2016","927.66","930.04","935.99","919.03","-","-0.41%"
"Apr 22, 2016","931.46","920.23","941.31","919.19","-","0.46%"
"Apr 21, 2016","927.23","952.83","960.96","925.67","-","-1.69%"
"Apr 20, 2016","943.16","920.33","943.16","912.12","-","1.78%"
"Apr 19, 2016","926.64","903.47","928.11","902.49","-","3.01%"
"Apr 18, 2016","899.58","896.12","899.58","864.46","-","-0.61%"
"Apr 15, 2016","905.10","911.77","916.40","899.37","-","-1.01%"
"Apr 14, 2016","914.34","917.01","926.53","906.62","-","-0.88%"
"Apr 13, 2016","922.50","912.44","932.15","910.21","-","1.25%"
"Apr 12, 2016","911.07","899.68","913.55","897.34","-","1.12%"
"Apr 11, 2016","900.98","880.29","903.04","875.94","-","2.49%"
"Apr 08, 2016","879.07","862.18","882.82","860.78","-","2.31%"
"Apr 07, 2016","859.24","869.47","872.56","852.98","-","-0.47%"
"Apr 06, 2016","863.29","856.07","865.50","848.07","-","1.97%"
"Apr 05, 2016","846.61","852.10","854.10","839.62","-","-1.76%"
"Apr 04, 2016","861.76","864.34","868.89","847.60","-","-0.02%"
"Apr 01, 2016","861.96","874.41","874.41","847.04","-","-1.63%"
"Mar 31, 2016","876.20","860.95","882.75","858.62","-","0.73%"
"Mar 30, 2016","869.86","857.46","876.77","857.46","-","3.13%"
"Mar 29, 2016","843.42","850.22","850.85","835.75","-","-0.97%"
"Mar 28, 2016","851.67","861.54","873.01","848.25","-","-1.22%"
"Mar 25, 2016","862.22","859.05","868.88","859.05","-","1.77%"
"Mar 24, 2016","847.26","858.51","859.41","841.49","-","-2.10%"
"Mar 23, 2016","865.40","886.88","889.45","863.83","-","-2.66%"
"Mar 22, 2016","889.02","885.41","894.45","874.22","-","0.61%"
"Mar 21, 2016","883.60","878.19","887.09","866.47","-","-0.17%"
"Mar 18, 2016","885.13","875.90","894.76","866.88","-","1.30%"
"Mar 17, 2016","873.80","854.62","876.33","854.62","-","4.53%"
"Mar 16, 2016","835.97","823.84","835.97","821.19","-","1.74%"
"Mar 15, 2016","821.64","842.64","845.12","818.95","-","-1.07%"
"Mar 14, 2016","830.54","845.79","847.18","826.32","-","-1.78%"
"Mar 11, 2016","845.59","832.15","854.06","831.70","-","1.36%"
"Mar 10, 2016","834.24","835.49","850.15","828.53","-","-0.17%"
"Mar 09, 2016","835.64","837.02","840.04","815.11","-","-0.43%"
"Mar 07, 2016","839.23","823.66","840.10","822.35","-","2.56%"
"Mar 04, 2016","818.25","802.24","818.25","796.26","-","2.46%"
"Mar 03, 2016","798.58","792.03","800.29","783.58","-","2.36%"
"Mar 02, 2016","780.16","795.71","798.39","777.11","-","-0.79%"
"Mar 01, 2016","786.36","771.72","790.55","770.87","-","2.28%"
"Feb 29, 2016","768.80","749.03","768.80","746.19","-","1.50%"
"Feb 26, 2016","757.45","759.08","772.08","755.09","-","1.60%"
"Feb 25, 2016","745.53","749.63","755.55","732.40","-","1.06%"
"Feb 24, 2016","737.73","743.60","746.04","725.40","-","-3.12%"
"Feb 22, 2016","761.48","733.69","762.58","733.69","-","3.89%"
"Feb 20, 2016","732.95","729.04","739.58","729.04","-","0.96%"
"Feb 19, 2016","725.98","741.49","742.99","721.60","-","-3.57%"
"Feb 18, 2016","752.89","742.64","756.36","739.63","-","2.32%"
"Feb 17, 2016","735.81","708.86","739.52","705.97","-","3.84%"
"Feb 16, 2016","708.61","713.25","727.38","706.31","-","0.19%"
"Feb 15, 2016","707.24","698.56","713.53","698.03","-","2.51%"
"Feb 12, 2016","689.90","678.27","692.39","678.27","-","2.76%"
"Feb 11, 2016","671.34","692.55","692.55","663.61","-","-3.63%"
"Feb 10, 2016","696.61","681.23","705.20","676.79","-","0.90%"
"Feb 09, 2016","690.37","697.93","705.33","684.39","-","-1.94%"
"Feb 08, 2016","704.03","724.26","734.80","700.76","-","-3.01%"
"Feb 05, 2016","725.91","732.57","737.81","720.00","-","-1.75%"
"Feb 04, 2016","738.82","723.16","745.68","723.16","-","6.01%"
"Feb 03, 2016","696.96","692.92","713.67","690.19","-","-0.61%"
"Feb 02, 2016","701.21","721.96","723.07","694.93","-","-4.00%"
"Feb 01, 2016","730.39","744.43","744.43","723.83","-","-2.00%"
"Jan 29, 2016","745.30","731.71","749.44","727.90","-","2.50%"
"Jan 28, 2016","727.13","707.10","737.58","704.78","-","3.16%"
"Jan 27, 2016","704.87","686.98","705.29","679.55","-","3.19%"
"Jan 26, 2016","683.05","671.22","685.72","655.57","-","0.22%"
"Jan 25, 2016","681.57","696.14","704.29","672.49","-","-1.42%"
"Jan 22, 2016","691.40","645.12","696.30","645.12","-","9.38%"
"Jan 21, 2016","632.12","631.41","635.43","607.14","-","0.59%"
"Jan 20, 2016","628.41","653.79","653.79","625.99","-","-4.83%"
"Jan 19, 2016","660.29","649.64","674.38","649.64","-","2.07%"
"Jan 18, 2016","646.90","649.79","655.06","632.19","-","-0.93%"
"Jan 15, 2016","652.98","693.85","694.72","647.86","-","-5.77%"
"Jan 14, 2016","692.99","690.56","694.94","681.57","-","-0.10%"
"Jan 13, 2016","693.65","694.91","708.33","692.00","-","-0.24%"
"Jan 12, 2016","695.32","693.61","706.31","681.28","-","-0.54%"
"Jan 11, 2016","699.13","723.62","723.62","699.13","-","-5.12%"
"Jan 06, 2016","736.82","753.06","754.04","735.62","-","-2.11%"
"Jan 05, 2016","752.70","747.94","753.97","743.42","-","0.46%"
"Jan 04, 2016","749.28","755.16","761.68","741.67","-","-1.03%"
"Dec 30, 2015","757.04","769.44","769.44","754.27","-","-1.64%"
"Dec 29, 2015","769.64","754.79","770.31","750.38","-","1.79%"
"Dec 28, 2015","756.07","772.90","776.00","751.95","-","-2.18%"
"Dec 25, 2015","772.94","781.59","784.34","769.44","-","-1.04%"
"Dec 24, 2015","781.10","790.61","795.16","777.22","-","-0.56%"
"Dec 23, 2015","785.51","760.75","785.51","760.75","-","3.03%"
"Dec 22, 2015","762.40","760.68","766.64","759.77","-","0.45%"
"Dec 21, 2015","758.97","765.35","770.09","756.44","-","-0.88%"
"Dec 18, 2015","765.73","788.23","788.23","761.22","-","-3.33%"
"Dec 17, 2015","792.07","786.29","797.30","780.50","-","0.90%"
"Dec 16, 2015","785.02","785.25","790.38","779.53","-","0.17%"
"Dec 15, 2015","783.65","764.43","786.97","762.63","-","2.97%"
"Dec 14, 2015","761.08","768.97","772.09","752.86","-","-2.07%"
"Dec 11, 2015","777.17","789.83","789.83","771.16","-","-1.97%"
"Dec 10, 2015","792.78","787.99","799.30","783.54","-","0.05%"
"Dec 09, 2015","792.41","780.26","795.88","780.26","-","1.96%"
"Dec 08, 2015","777.15","789.42","791.95","772.76","-","-2.04%"
"Dec 07, 2015","793.36","812.37","813.66","791.21","-","-2.26%"
"Dec 04, 2015","811.72","831.48","839.53","804.99","-","-1.84%"
"Dec 03, 2015","826.96","827.59","834.15","819.09","-","-0.84%"
"Dec 02, 2015","833.94","839.64","847.88","826.81","-","-0.62%"
"Dec 01, 2015","839.14","845.86","850.37","833.90","-","-0.94%"
"Nov 30, 2015","847.10","851.78","857.08","841.00","-","-1.07%"
"Nov 27, 2015","856.30","873.67","873.67","851.29","-","-2.10%"
"Nov 26, 2015","874.66","881.46","889.54","867.83","-","-0.48%"
"Nov 25, 2015","878.89","870.82","881.63","868.05","-","1.31%"
"Nov 24, 2015","867.54","894.46","901.22","856.02","-","-3.34%"
"Nov 23, 2015","897.56","887.08","902.91","871.71","-","1.04%"
"Nov 20, 2015","888.36","881.76","893.38","872.04","-","0.51%"
"Nov 19, 2015","883.82","885.43","896.80","873.73","-","0.83%"
"Nov 18, 2015","876.56","864.05","884.05","864.05","-","1.64%"
"Nov 17, 2015","862.44","834.47","864.83","834.47","-","4.64%"
"Nov 16, 2015","824.17","815.25","837.52","814.73","-","1.13%"
"Nov 13, 2015","814.93","824.54","826.33","812.56","-","-2.05%"
"Nov 12, 2015","831.95","839.87","842.70","826.34","-","-1.63%"
"Nov 11, 2015","845.72","852.72","858.62","842.85","-","-0.98%"
"Nov 10, 2015","854.08","853.02","859.60","846.98","-","-0.14%"
"Nov 09, 2015","855.26","856.40","863.23","849.73","-","0.11%"
"Nov 06, 2015","854.34","878.12","879.19","850.41","-","-2.61%"
"Nov 05, 2015","877.26","889.16","890.51","875.14","-","-1.03%"
"Nov 03, 2015","886.36","856.05","887.63","854.87","-","3.82%"
"Nov 02, 2015","853.77","843.79","854.29","838.90","-","0.97%"
"Oct 30, 2015","845.54","837.79","847.40","831.20","-","0.71%"
"Oct 29, 2015","839.57","852.66","852.66","834.53","-","-1.77%"
"Oct 28, 2015","854.74","837.38","857.02","824.83","-","1.84%"
"Oct 27, 2015","839.26","856.04","856.04","826.53","-","-2.19%"
"Oct 26, 2015","858.01","873.36","876.93","851.03","-","-1.70%"
"Oct 23, 2015","872.86","863.60","883.31","863.60","-","1.41%"
"Oct 22, 2015","860.75","855.32","867.07","853.78","-","0.45%"
"Oct 21, 2015","856.88","873.32","873.32","851.98","-","-2.13%"
"Oct 20, 2015","875.55","868.40","879.46","861.31","-","0.79%"
"Oct 19, 2015","868.72","881.59","885.73","861.23","-","-1.42%"
"Oct 16, 2015","881.19","885.56","897.75","876.07","-","0.57%"
"Oct 15, 2015","876.23","867.08","885.94","867.08","-","1.50%"
"Oct 14, 2015","863.31","858.61","868.73","848.92","-","-0.37%"
"Oct 13, 2015","866.52","866.35","867.56","851.61","-","-1.13%"
"Oct 12, 2015","876.42","883.32","895.12","871.55","-","-1.08%"
"Oct 09, 2015","885.96","865.67","890.38","865.67","-","3.45%"
"Oct 08, 2015","856.44","841.97","859.27","837.96","-","1.46%"
"Oct 07, 2015","844.12","831.17","852.44","831.17","-","2.11%"
"Oct 06, 2015","826.65","804.65","826.65","796.58","-","2.67%"
"Oct 05, 2015","805.12","769.90","806.43","769.90","-","5.25%"
"Oct 02, 2015","764.93","781.43","781.86","759.99","-","-2.14%"
"Oct 01, 2015","781.65","791.88","798.98","777.58","-","-1.02%"
"Sep 30, 2015","789.73","784.14","797.30","783.48","-","0.72%"
"Sep 29, 2015","784.11","769.31","785.70","763.55","-","1.08%"
"Sep 28, 2015","775.73","788.77","791.44","774.23","-","-1.63%"
"Sep 25, 2015","788.55","771.56","791.29","771.56","-","2.49%"
"Sep 24, 2015","769.38","779.73","779.73","762.12","-","-1.62%"
"Sep 23, 2015","782.07","792.20","796.73","781.88","-","-0.95%"
"Sep 22, 2015","789.56","810.77","812.09","783.60","-","-2.38%"
"Sep 21, 2015","808.78","814.53","821.38","807.10","-","-0.95%"
"Sep 18, 2015","816.56","828.77","835.07","812.02","-","-0.80%"
"Sep 17, 2015","823.13","836.45","837.82","823.13","-","-1.70%"
"Sep 16, 2015","837.39","811.42","840.08","811.42","-","3.70%"
"Sep 15, 2015","807.52","807.34","813.65","805.28","-","-0.13%"
"Sep 14, 2015","808.61","797.63","811.99","796.81","-","1.19%"
"Sep 11, 2015","799.10","800.49","801.91","791.71","-","-0.17%"
"Sep 10, 2015","800.49","789.47","801.57","785.85","-","0.48%"
"Sep 09, 2015","796.69","797.38","808.42","796.47","-","0.34%"
"Sep 08, 2015","793.99","777.50","797.54","777.50","-","2.30%"
"Sep 07, 2015","776.17","787.12","788.61","775.06","-","-2.20%"
"Sep 04, 2015","793.65","801.14","801.14","787.83","-","-1.44%"
"Sep 03, 2015","805.23","796.51","815.71","791.90","-","2.01%"
"Sep 02, 2015","789.39","799.67","811.07","784.68","-","-1.95%"
"Sep 01, 2015","805.06","844.60","845.52","801.27","-","-3.42%"
"Aug 31, 2015","833.60","826.99","833.60","800.44","-","0.44%"
"Aug 28, 2015","829.95","809.63","832.23","793.34","-","3.12%"
"Aug 27, 2015","804.86","762.39","808.40","762.39","-","6.66%"
"Aug 26, 2015","754.61","756.32","759.35","741.47","-","-0.51%"
"Aug 25, 2015","758.46","727.69","771.22","727.69","-","4.65%"
"Aug 24, 2015","724.73","747.97","747.97","708.25","-","-4.94%"
"Aug 21, 2015","762.38","788.56","788.56","762.38","-","-4.16%"
"Aug 20, 2015","795.51","791.79","795.51","782.06","-","0.17%"
"Aug 19, 2015","794.19","809.08","817.88","791.58","-","-1.91%"
"Aug 18, 2015","809.64","824.17","824.17","807.71","-","-1.88%"
"Aug 17, 2015","825.12","831.50","831.50","816.49","-","-1.20%"
"Aug 14, 2015","835.17","828.31","838.21","824.32","-","0.75%"
"Aug 13, 2015","828.93","833.88","843.25","819.24","-","-0.32%"
"Aug 12, 2015","831.57","829.99","832.18","813.39","-","0.15%"
"Aug 11, 2015","830.33","850.15","859.82","829.08","-","-2.09%"
"Aug 10, 2015","848.08","832.55","848.08","817.63","-","1.88%"
"Aug 07, 2015","832.47","824.62","835.13","822.95","-","1.47%"
"Aug 06, 2015","820.43","839.76","840.25","818.97","-","-2.78%"
"Aug 05, 2015","843.90","838.06","851.60","833.91","-","0.77%"
"Aug 04, 2015","837.43","828.77","843.72","823.93","-","0.30%"
"Aug 03, 2015","834.89","852.81","852.81","828.55","-","-2.79%"
"Jul 31, 2015","858.82","863.84","863.84","841.42","-","-1.03%"
"Jul 30, 2015","867.74","868.19","875.10","856.86","-","0.22%"
"Jul 29, 2015","865.84","843.00","867.74","841.84","-","3.17%"
"Jul 28, 2015","839.25","838.32","845.46","826.44","-","-0.13%"
"Jul 27, 2015","840.37","859.23","860.42","833.10","-","-2.18%"
"Jul 24, 2015","859.12","882.00","882.00","856.19","-","-2.87%"
"Jul 23, 2015","884.47","896.04","896.64","883.63","-","-1.92%"
"Jul 22, 2015","901.76","904.55","904.55","893.28","-","-0.39%"
"Jul 21, 2015","905.33","899.51","909.41","893.93","-","0.52%"
"Jul 20, 2015","900.65","912.88","915.85","894.74","-","-1.29%"
"Jul 17, 2015","912.44","916.54","919.93","908.46","-","-0.80%"
"Jul 16, 2015","919.81","907.80","920.01","905.70","-","1.14%"
"Jul 15, 2015","909.45","909.71","914.91","904.12","-","-1.12%"
"Jul 14, 2015","919.79","914.48","919.79","899.09","-","0.47%"
"Jul 13, 2015","915.47","903.11","915.47","897.98","-","1.13%"
"Jul 10, 2015","905.20","890.95","906.53","890.95","-","1.74%"
"Jul 09, 2015","889.76","876.30","896.28","876.24","-","1.61%"
"Jul 08, 2015","875.67","890.70","894.88","868.02","-","-1.14%"
"Jul 07, 2015","885.78","899.84","899.84","878.38","-","-1.89%"
"Jul 06, 2015","902.88","914.15","914.15","899.04","-","-1.82%"
"Jul 03, 2015","919.61","931.70","932.78","918.45","-","-1.33%"
"Jul 02, 2015","932.04","927.77","936.16","923.54","-","0.15%"
"Jul 01, 2015","930.66","940.68","945.04","927.59","-","-0.99%"
"Jun 30, 2015","939.93","926.48","939.93","916.06","-","1.28%"
"Jun 29, 2015","928.03","938.73","938.73","921.74","-","-1.59%"
"Jun 26, 2015","943.01","940.14","944.23","933.75","-","0.18%"
"Jun 25, 2015","941.32","951.77","956.86","941.32","-","-1.06%"
"Jun 24, 2015","951.45","966.98","974.63","949.42","-","-1.33%"
"Jun 23, 2015","964.32","978.46","979.74","957.31","-","-1.48%"
"Jun 22, 2015","978.85","969.98","988.40","969.98","-","1.24%"
"Jun 19, 2015","966.90","980.37","980.54","960.77","-","-1.52%"
"Jun 18, 2015","981.82","973.13","989.87","973.13","-","1.58%"
"Jun 17, 2015","966.55","978.16","979.86","966.55","-","-1.20%"
"Jun 16, 2015","978.29","957.70","978.29","957.70","-","2.18%"
"Jun 15, 2015","957.38","947.10","958.93","932.02","-","0.74%"
"Jun 11, 2015","950.38","958.31","959.96","942.36","-","-0.90%"
"Jun 10, 2015","958.97","944.41","968.44","944.41","-","1.64%"
"Jun 09, 2015","943.54","926.35","943.84","919.89","-","2.20%"
"Jun 08, 2015","923.23","924.33","940.31","918.68","-","0.06%"
"Jun 05, 2015","922.67","916.76","930.92","904.76","-","0.00%"
"Jun 04, 2015","922.63","946.83","948.53","918.83","-","-2.60%"
"Jun 03, 2015","947.28","977.89","983.01","943.20","-","-2.69%"
"Jun 02, 2015","973.45","953.25","978.67","950.86","-","2.05%"
"Jun 01, 2015","953.88","975.60","979.34","953.88","-","-1.54%"
"May 29, 2015","968.81","992.51","1,009.21","968.81","-","-2.23%"
"May 28, 2015","990.87","1,008.39","1,011.69","989.53","-","-2.11%"
"May 27, 2015","1,012.21","1,022.71","1,026.38","1,000.41","-","-1.26%"
"May 26, 2015","1,025.16","1,044.84","1,046.49","1,023.61","-","-1.58%"
"May 25, 2015","1,041.58","1,050.32","1,053.94","1,034.72","-","-0.92%"
"May 22, 2015","1,051.21","1,044.73","1,052.89","1,041.43","-","0.36%"
"May 21, 2015","1,047.47","1,035.14","1,051.76","1,030.32","-","1.50%"
"May 20, 2015","1,031.97","1,056.41","1,056.80","1,027.17","-","-2.42%"
"May 19, 2015","1,057.60","1,076.33","1,080.27","1,045.99","-","-1.66%"
"May 18, 2015","1,075.47","1,075.16","1,089.51","1,074.41","-","0.07%"
"May 15, 2015","1,074.73","1,057.24","1,075.42","1,056.18","-","1.88%"
"May 14, 2015","1,054.90","1,077.56","1,077.56","1,052.09","-","-2.52%"
"May 13, 2015","1,082.21","1,072.60","1,092.52","1,072.60","-","1.12%"
"May 12, 2015","1,070.19","1,058.21","1,070.19","1,049.77","-","1.01%"
"May 08, 2015","1,059.52","1,058.37","1,059.73","1,041.58","-","-0.11%"
"May 07, 2015","1,060.73","1,059.42","1,067.21","1,045.58","-","-0.51%"
"May 06, 2015","1,066.19","1,074.19","1,087.47","1,063.53","-","-0.63%"
"May 05, 2015","1,072.93","1,033.07","1,073.60","1,023.57","-","4.24%"
"Apr 30, 2015","1,029.31","1,031.98","1,036.42","1,016.88","-","-0.24%"
"Apr 29, 2015","1,031.78","1,027.74","1,038.73","1,019.29","-","0.20%"
"Apr 28, 2015","1,029.71","1,016.94","1,030.83","1,004.13","-","0.68%"
"Apr 27, 2015","1,022.78","1,041.08","1,046.99","1,020.03","-","-1.42%"
"Apr 24, 2015","1,037.52","1,030.09","1,054.21","1,025.07","-","0.88%"
"Apr 23, 2015","1,028.47","1,009.19","1,033.33","995.55","-","2.44%"
"Apr 22, 2015","1,004.00","1,004.80","1,007.32","992.50","-","-0.37%"
"Apr 21, 2015","1,007.69","995.24","1,007.69","986.98","-","1.20%"
"Apr 20, 2015","995.70","1,004.97","1,025.10","982.55","-","-0.33%"
"Apr 17, 2015","998.96","1,065.37","1,067.85","998.96","-","-5.90%"
"Apr 16, 2015","1,061.60","1,060.60","1,066.68","1,043.05","-","0.88%"
"Apr 15, 2015","1,052.33","1,017.61","1,053.31","1,017.61","-","3.63%"
"Apr 14, 2015","1,015.51","1,011.08","1,017.64","996.55","-","1.08%"
"Apr 13, 2015","1,004.62","984.71","1,018.52","980.24","-","0.52%"
"Apr 10, 2015","999.38","1,008.16","1,034.36","988.01","-","-0.40%"
"Apr 09, 2015","1,003.42","987.16","1,008.40","985.53","-","1.53%"
"Apr 08, 2015","988.30","969.44","991.06","968.10","-","1.76%"
"Apr 07, 2015","971.24","967.50","975.32","955.06","-","0.02%"
"Apr 06, 2015","971.08","934.30","971.08","934.30","-","4.40%"
"Apr 03, 2015","930.12","934.88","943.39","925.79","-","-0.37%"
"Apr 02, 2015","933.58","908.83","935.28","908.16","-","2.55%"
"Apr 01, 2015","910.41","878.56","910.41","872.03","-","3.41%"
"Mar 31, 2015","880.42","881.12","888.44","871.33","-","0.17%"
"Mar 30, 2015","878.94","855.84","880.50","851.17","-","2.63%"
"Mar 27, 2015","856.44","870.20","871.81","856.44","-","-1.40%"
"Mar 26, 2015","868.62","889.66","911.35","867.39","-","-1.52%"
"Mar 25, 2015","882.07","882.91","897.01","877.37","-","0.20%"
"Mar 24, 2015","880.28","859.34","882.98","851.88","-","2.46%"
"Mar 23, 2015","859.14","868.56","871.87","853.92","-","-0.35%"
"Mar 20, 2015","862.14","845.57","868.32","839.26","-","1.67%"
"Mar 19, 2015","847.99","866.28","874.26","843.40","-","0.83%"
"Mar 18, 2015","841.05","826.54","845.96","826.54","-","2.22%"
"Mar 17, 2015","822.76","816.12","831.48","816.12","-","1.22%"
"Mar 16, 2015","812.88","825.13","830.86","811.41","-","-2.48%"
"Mar 13, 2015","833.57","856.80","858.65","830.99","-","-2.99%"
"Mar 12, 2015","859.26","855.74","871.10","855.74","-","1.33%"
"Mar 11, 2015","847.98","842.60","859.26","835.70","-","0.31%"
"Mar 10, 2015","845.36","896.13","896.73","845.36","-","-6.43%"
"Mar 06, 2015","903.45","913.12","933.65","903.45","-","-0.98%"
"Mar 05, 2015","912.38","896.38","920.44","889.83","-","2.55%"
"Mar 04, 2015","889.68","918.29","924.86","888.27","-","-2.98%"
"Mar 03, 2015","917.05","899.00","925.73","894.09","-","1.49%"
"Mar 02, 2015","903.56","901.62","907.21","892.23","-","0.77%"
"Feb 27, 2015","896.63","905.06","912.25","885.11","-","-1.68%"
"Feb 26, 2015","911.98","897.59","921.78","897.59","-","3.18%"
"Feb 25, 2015","883.88","888.26","892.06","875.69","-","-0.54%"
"Feb 24, 2015","888.69","897.12","898.04","869.91","-","-2.39%"
"Feb 20, 2015","910.42","912.93","923.61","902.02","-","0.43%"
"Feb 19, 2015","906.51","927.15","927.20","888.15","-","-2.46%"
"Feb 18, 2015","929.35","906.39","937.07","906.39","-","3.88%"
"Feb 17, 2015","894.61","897.45","933.44","891.36","-","-0.31%"
"Feb 16, 2015","897.35","912.76","924.06","895.59","-","-1.83%"
"Feb 13, 2015","914.05","876.95","914.21","876.95","-","6.05%"
"Feb 12, 2015","861.93","853.08","884.41","821.76","-","3.56%"
"Feb 11, 2015","832.33","845.02","854.57","832.03","-","0.78%"
"Feb 10, 2015","825.89","836.56","854.64","821.08","-","-1.74%"
"Feb 09, 2015","840.48","827.14","882.93","825.07","-","1.70%"
"Feb 06, 2015","826.40","805.36","832.66","804.36","-","2.72%"
"Feb 05, 2015","804.50","765.11","807.65","753.37","-","4.40%"
"Feb 04, 2015","770.63","797.84","809.96","766.18","-","-2.04%"
"Feb 03, 2015","786.69","752.72","787.82","752.72","-","5.48%"
"Feb 02, 2015","745.82","754.84","760.07","725.17","-","1.15%"
"Jan 30, 2015","737.35","751.79","764.59","720.31","-","-1.35%"
"Jan 29, 2015","747.45","762.85","769.31","747.45","-","-2.34%"
"Jan 28, 2015","765.37","790.52","803.54","762.88","-","-2.32%"
"Jan 27, 2015","783.53","756.36","785.25","743.39","-","0.28%"
"Jan 26, 2015","781.31","815.99","815.99","777.21","-","-4.83%"
"Jan 23, 2015","820.99","821.41","845.65","817.06","-","0.47%"
"Jan 22, 2015","817.14","782.68","821.34","778.57","-","4.48%"
"Jan 21, 2015","782.13","760.96","784.15","752.89","-","3.42%"
"Jan 20, 2015","756.27","765.46","773.15","750.85","-","-1.34%"
"Jan 19, 2015","766.57","769.31","797.97","763.65","-","-0.42%"
"Jan 16, 2015","769.80","754.78","770.68","747.84","-","0.97%"
"Jan 15, 2015","762.39","756.45","776.27","751.93","-","2.60%"
"Jan 14, 2015","743.06","738.15","744.39","723.98","-","0.70%"
"Jan 13, 2015","737.88","755.23","758.15","724.64","-","-2.48%"
"Jan 12, 2015","756.63","776.45","778.97","748.92","-","-3.32%"
"Jan 09, 2015","782.62","810.07","820.15","765.94","-","-3.62%"
